label,text
arrufo,"""Se identifica una grieta continua con orientación 44°. Se localiza sobre una ventana y muestra un ancho de 1.3 mm. Observada inicialmente el 2024-11-09."""
puntual,"""Grieta escalonada muy cerca donde se unen dos muros."""
arrufo,"""Fisura arqueada en la zona en la zona intermedia. Mide cerca de 3.09 m de largo y 2.59 mm de apertura."""
puntual,"""Parece localizada en un punto, pero no estoy seguro. Aparece en un extremo del muro."""
arrufo,"""Vi una fisura que cruza casi todo el muro sobre una ventana."""
puntual,"""Parece localizada en un punto, pero no estoy seguro. Aparece en un extremo del muro. Observada inicialmente el 2025-04-17."""
arrufo,"""Creo que es larga, pero no estoy seguro, aparece en la zona intermedia."""
puntual,"""Grieta escalonada muy cerca en la esquina."""
arrufo,"""Se ve inclinada, aunque no sé si es continua. Está en medio del muro."""
puntual,"""Parece localizada en un punto, pero no estoy seguro. Aparece junto al borde."""
arrufo,"""Se identifica una grita continua con orientación 60°. Se localiza en la parte cenral del muro y muestra un ancho de 0.42 mm. Observada inicialmente el 2025-05-01."""
puntual,"""Fisura corta y en cuña, localizada en la esquina. Apertura aproximada 4.4 mm."""
arrufo,"""Se ve inclinada, aunque no sé si es continua. Está sobre una puerta."""
puntual,"""Grieta escalonada muy cerca en la base del muro."""
arrufo,"""Fisura arqueada en la zona sobre una ventana. Mide cerca de 1.99 m de largo y 0.24 mm de apertura."""
puntual,"""Se nota en la esquina, pero no sé si es profunda. Observada inicialmente el 2024-10-23."""
arrufo,"""La grieta es larga, inclinada y se nota bastante en la parte central del muro."""
puntual,"""Pequeña grieta aislada en la junto al borde."""
arrufo,"""La griata es larga, inclinada y se nota bastante en la zona intermedia."""
puntual,"""Grieta escalonada muy cerca en la esquina."""
arrufo,"""Parece arqueada, pero también algo curva en partes. Aparece sobre una puerta."""
puntual,"""Grieta puntual en en la base del muro con abertura de 2.93 mm y patrón en cuña."""
arrufo,"""Se ve inclinada, aunque no sé si es continua. Está en la zona intermedia."""
puntual,"""Fisura corta y quebrada, localizada en la base del muro. Apertura aproximada 3.48 mm."""
arrufo,"""Parece arqueada, pero también algo curva en partes. Aparece sobre una ventana."""
puntual,"""Parece localizada en un punto, pero no estoy seguro. Aparece donde se unen dos muros."""
arrufo,"""Creo que es larga, pero no estoy seguro, aparece en la parte central del muro. Observada inicialmente el 2025-01-20."""
puntual,"""Grieta puntual en donde se unen dos muros con abertura de 3.3 mm y patrón corta."""
arrufo,"""Fisura larga y arqueada, ubicada sobre una puerta. Ancho aproximado 2.29 mm y longitud cercana a 2.22 m."""
puntual,"""La grieta es corta, aunque no sé si avanza más hacia arriba. Está en la esquina."""
arrufo,"""Hay una grieta larga y curvada más o menos en la parte central del muro."""
puntual,"""Fisura corta y en cuña, localizada en la base del muro. Apertura aproximada 2.67 mm."""
arrufo,"""Grieta grande y continua que va en diagonal en medio del muro."""
puntual,"""La grieta es corta, aunque no sé si avanza más hacia arriba. Está junto al borde."""
arrufo,"""Vi una fisurra que cruza casi todo el muro sobre una ventana."""
puntual,"""Grieta escalonada muy cerca donde se unen dos muros."""
arrufo,"""Fisura arqueada en la zona en la zona intermedia. Mide cerca de 1.22 m de largo y 2.88 mm de apertura."""
puntual,"""Pequeña grieta aislada en la en un extremo del muro."""
arrufo,"""La grieta es larga, inclinada y se nota bastante en la zona intermedia."""
puntual,"""La grieta es corta, aunque no sé si avanza más hacia arriba. Está en la esquina. Observada inicialmente el 2024-12-24."""
arrufo,"""La griata es larga, inclinada y se nota bastante en medio del muro."""
puntual,"""Grieta puntual en en la base del muro con abertura de 2.11 mm y patrón en cuña."""
arrufo,"""Creo que es larga, pero no estoy seguro, aparece sobre una puerta."""
puntual,"""Hay una grieta pequeña y aislada justo en un extremo del muro."""
arrufo,"""Creo que es larga, pero no estoy seguro, aparece en la parte cental del muro."""
puntual,"""Grieta escalonada muy cerca en la esquina."""
arrufo,"""Se identifica una grieta continua con orientación 45°. Se localiza en la zona intermedia y muestra un ancho de 0.21 mm."""
puntual,"""La grieta es corta, aunque no sé si avanza más hacia arriba. Está en la esquina."""
arrufo,"""Creo que es larga, pero no estoy seguro, aparece en medio del muro."""
puntual,"""Grieta puntual en en la esquina con abertura de 1.49 mm y patrón corta. Observada inicialmente el 2025-05-18."""
arrufo,"""Se ve inclinada, aunque no sé si es continua. Está en medio del muro."""
puntual,"""Se nota en la esquina, pero no sé si es profunda. Observada inicialmente el 2025-07-05."""
arrufo,"""La grieta es larga, inclinada y se nota bastante en la parte central del muro."""
puntual,"""La fisura es corta y se ve profunda en un extremo del muro."""
arrufo,"""Se identifica una grieta continua con orientación 50°. Se localiza sobre una puerta y muestra un ancho de 0.49 mm."""
puntual,"""Se nota en la eskina, pero no sé si es profunda. Observada inicialmente el 2025-10-10."""
arrufo,"""Se ve inclinada, aunque no sé si es continua. Está en la parte cenral del muro."""
puntual,"""Una fisura corta apareció en un extremo del muro."""
arrufo,"""Grieta grande y continua que va en diagonal en medio del muro. Observada inicialmente el 2025-06-15."""
puntual,"""La grieta es corta, aunque no sé si avanza más hacia arriba. Está junto al borde."""
arrufo,"""Se identifica una grieta continua con orientación 26°. Se localiza sobre una puerta y muestra un ancho de 0.54 mm."""
puntual,"""La grieta es corta, aunque no sé si avanza más hacia arriba. Está junto al borde."""
arrufo,"""Creo que es larga, pero no estoy seguro, aparece en la parte central del muro."""
puntual,"""Fisura corta y escalonada, localizada en la esquina. Apertura aproximada 5.73 mm."""
arrufo,"""Parece arqueada, pero también algo curva en partes. Aparece en la zona intermedia."""
puntual,"""La grieta es corta, aunque no sé si avanza más hacia arriba. Está donde se unen dos muros."""
arrufo,"""Grieta grande y continua que va en diagonal sobre una puerta."""
puntual,"""Se observa una grieta aislada en forma de en cuña, ubicada donde se unen dos muros. Longitud estimada 1.12 m. Observada inicialmente el 2025-03-07."""
arrufo,"""Fisura arqueada en la zona sobre una ventana. Mide cerca de 0.69 m de largo y 1.46 mm de apertura. Observada inicialmente el 2025-08-13."""
puntual,"""Fisura corta y escalonada, localizada donde se unen dos muros. Apertura aproximada 4.87 mm."""
arrufo,"""Fisura larga y diagonal, ubicada sobre una puerta. Ancho aproximado 0.65 mm y longitud cercana a 2.13 m. Observada inicialmente el 2025-03-15."""
puntual,"""Hay una grieta pequeña y corta justo junto al borde."""
arrufo,"""Creo que es larga, pero no estoy seguro, aparece en medio del muro."""
puntual,"""Una fisura corta apareció junto al borde."""
arrufo,"""La grieta es larga, inclinada y se nota bastante sobre una puerta."""
puntual,"""Grieta escalonada muy cerca en un extremo del muro."""
arrufo,"""Creo que es larga, pero no estoy seguro, aparece en medio del muro."""
puntual,"""La fisura es corta y se ve profunda en la eskina."""
arrufo,"""Fisura larga y diagonal, ubicada sobre una puerta. Ancho aproximado 2.25 mm y longitud cercana a 3.48 m."""
puntual,"""Pequeña grieta aislada en la en la esquina."""
arrufo,"""Se ve inclinada, aunque no sé si es continua. Está en la zona intermedia."""
puntual,"""Se nota en la esquina, pero no sé si es profunda."""
arrufo,"""Fisura arqueada en la zona sobre una puerta. Mide cerca de 2.24 m de largo y 0.7 mm de apertura."""
puntual,"""La grieta es corta, aunque no sé si avanza más hacia arriba. Está donde se unen dos muros."""
arrufo,"""Fisura arqueada en la zona sobre una puerta. Mide cerca de 2.7 m de largo y 1.43 mm de apertura. Observada inicialmente el 2024-12-22."""
puntual,"""La griera es corta, aunque no sé si avanza más hacia arriba. Está en un extremo del muro."""
arrufo,"""Se ve inclinada, aunque no sé si es continua. Está en la zona intermedia."""
puntual,"""La grieta es corta, aunque no sé si avanza más hacia arriba. Está donde se unen dos muros."""
arrufo,"""Vi una fisura que cruza casi todo el muro en medio del muro."""
puntual,"""Se observa una grieta aislada en forma de escalonada, ubicada donde se unen dos muros. Longitud estimada 0.77 m."""
arrufo,"""Se ve inclinada, aunque no sé si es continua. Está en la zona intermedia."""
puntual,"""Grieta puntual en junto al borde con abertura de 5.94 mm y patrón aislada."""
arrufo,"""Fisura larga y curvada, ubicada sobre una ventana. Ancho aproximado 1.5 mm y longitud cercana a 3.68 m."""
puntual,"""Se observa una grieta aislada en forma de en cuña, ubicada junto al borde. Longitud estimada 0.47 m."""
arrufo,"""Se identifica una grieta continua con orientación 66°. Se localiza en la parte central del muro y muestra un ancho de 2.62 mm."""
puntual,"""Fisura corta y escalonada, localizada en la base del muro. Apertura aproximada 4.85 mm."""
arrufo,"""Fisura larga y diagonal, ubicada sobre una ventana. Ancho aproximado 1.22 mm y longitud cercana a 3.63 m. Observada inicialmente el 2024-11-06."""
puntual,"""Hay una grieta pequeña y aislada justo en la eskina."""
arrufo,"""Grieta grande y continua que va en diagonal en medio del muro."""
puntual,"""Se observa una grieta aislada en forma de quebrada, ubicada en la esquina. Longitud estimada 0.98 m."""
arrufo,"""Se identifica una grieta continua con orientación 62°. Se localiza en medio del muro y muestra un ancho de 3.12 mm."""
puntual,"""La grita es corta, aunque no sé si avanza más hacia arriba. Está donde se unen dos muros."""
arrufo,"""Vi una fisura que cruza casi todo el muro sobre una ventana. Observada inicialmente el 2024-12-22."""
puntual,"""Se nota en la esquina, pero no sé si es profunda."""
arrufo,"""Se identifica una grieta continua con orientación 31°. Se localiza en la parte central del muro y muestra un ancho de 0.23 mm."""
puntual,"""Parece localizada en un punto, pero no estoy seguro. Aparece en un extremo del muro."""
arrufo,"""Grieta grande y continua que va en diagonal en medio del muro."""
puntual,"""La griata es corta, aunque no sé si avanza más hacia arriba. Está donde se unen dos muros."""
arrufo,"""Fisura larga y arqueada, ubicada sobre una puerta. Ancho aproximado 1.26 mm y longitud cercana a 1.11 m."""
puntual,"""La fizura es corta y se ve profunda en un extremo del muro."""
arrufo,"""Parece arqueada, pero también algo curva en partes. Aparece en la zona intermedia."""
puntual,"""La grita es corta, aunque no sé si avanza más hacia arriba. Está donde se unen dos muros."""
arrufo,"""Creo que es larga, pero no estoy seguro, aparece en la zona intermedia. Observada inicialmente el 2025-05-14."""
puntual,"""Se observa una grieta aislada en forma de quebrada, ubicada en la base del muro. Longitud estimada 0.83 m."""
arrufo,"""Fisura larga y en arco, ubicada en la zona intermedia. Ancho aproximado 2.67 mm y longitud cercana a 2.39 m."""
puntual,"""Fisura corta y quebrada, localizada junto al borde. Apertura aproximada 1.03 mm."""
arrufo,"""Fisura larga y larga continua, ubicada en la parte central del muro. Ancho aproximado 0.58 mm y longitud cercana a 1.84 m. Observada inicialmente el 2025-04-19."""
puntual,"""La fisura es corta y se ve profunda en la base del muro."""
arrufo,"""Fisura arqueada en la zona en la zona intermedia. Mide cerca de 2.8 m de largo y 3.15 mm de apertura."""
puntual,"""Se nota en la esquina, pero no sé si es profunda. Observada inicialmente el 2025-03-16."""
arrufo,"""Fisura larga y diagonal, ubicada sobre una puerta. Ancho aproximado 1.45 mm y longitud cercana a 2.04 m."""
puntual,"""Se observa una grieta aislada en forma de aislada, ubicada en un extremo del muro. Longitud estimada 0.35 m. Observada inicialmente el 2025-09-07."""
arrufo,"""Fisura larga y diagonal, ubicada en la parte central del muro. Ancho aproximado 0.49 mm y longitud cercana a 1.78 m."""
puntual,"""Parece localizada en un punto, pero no estoy seguro. Aparece donde se unen dos muros."""
arrufo,"""Se ve inclinada, aunque no sé si es continua. Está en medio del muro."""
puntual,"""Una fisurra corta apareció en un extremo del muro."""
arrufo,"""Fisura arqueada en la zona en la zona intermedia. Mide cerca de 2.7 m de largo y 2.1 mm de apertura. Observada inicialmente el 2025-06-09."""
puntual,"""Se observa una grieta aislada en forma de corta, ubicada en la esquina. Longitud estimada 0.35 m."""
arrufo,"""Parece arqueada, pero también algo curva en partes. Aparece en la zona intermedia. Observada inicialmente el 2025-10-23."""
puntual,"""La fisura es corta y se ve profunda en la esquina."""
arrufo,"""Se ve inclinada, aunque no sé si es continua. Está en la zona intermedia."""
puntual,"""Parece localizada en un punto, pero no estoy seguro. Aparece junto al borde."""
arrufo,"""Se identifica una griera continua con orientación 57°. Se localiza en la parte central del muro y muestra un ancho de 1.69 mm."""
puntual,"""Se observa una grieta aislada en forma de en cuña, ubicada en la base del muro. Longitud estimada 1.16 m."""
arrufo,"""Se identifica una grieta continua con orientación 46°. Se localiza en la zona intermedia y muestra un ancho de 0.27 mm."""
puntual,"""Hay una grieta pequeña y corta justo donde se unen dos muros. Observada inicialmente el 2025-10-22."""
arrufo,"""Una fisura arqueada apareció sobre una ventana."""
puntual,"""Fisura corta y escalonada, localizada junto al borde. Apertura aproximada 2.04 mm. Observada inicialmente el 2025-05-13."""
arrufo,"""Se identifica una grieta continua con orientación 55°. Se localiza en medio del muro y muestra un ancho de 2.32 mm."""
